Attrition_ID,Customer_Key,Branch_Key,Date_Key,Months_Inactive,Complaints_Count,Avg_Balance,Transaction_Frequency,Loan_Default_Flag,Churn_Flag
579,554,4,114,27,6,825850.73,65,0,0
580,672,9,1697,10,6,219438.14,47,0,0
581,1626,19,607,1,6,296179.53,27,0,0
582,63,3,874,2,13,102723.73,63,0,0
583,1579,14,580,10,7,484000.78,69,0,0
584,697,19,819,26,8,755883.81,53,0,0
585,1665,15,1711,20,13,318743.94,72,0,0
586,974,4,893,32,13,630873.04,70,0,1
587,1234,6,732,13,1,294072.1,8,0,1
588,1345,5,1470,17,6,124205.85,3,0,0
589,1490,7,123,24,9,721330.25,57,0,1
590,1385,10,1490,15,0,642632.28,72,0,0
591,1252,7,682,35,13,986740.13,3,0,1
592,1642,13,366,31,4,774645.91,0,0,0
593,381,5,761,0,4,606453.99,9,0,0
594,1520,10,1256,3,6,256604.92,56,0,0
595,1859,8,578,29,0,808919.02,66,1,1
596,1720,18,741,7,7,719313.89,72,0,0
597,1195,17,1637,14,13,571479.99,46,0,1
598,1899,13,255,13,12,828530.08,75,0,1
599,1917,3,1123,7,0,264508.91,39,0,0
600,401,10,1256,16,8,757274.67,46,0,0
601,408,9,224,32,4,500349.24,78,0,0
602,1507,14,1029,9,13,46376.78,32,0,1
603,1072,8,1751,18,14,324888.45,3,0,0
604,858,7,122,8,11,958912.47,5,0,0
605,1068,7,580,30,2,394388.04,70,0,1
606,774,2,1226,11,8,452485.11,20,0,0
607,774,16,1061,29,14,993454.72,26,0,1
608,500,3,1546,16,7,621998.97,37,1,0
609,1396,12,591,35,1,876095.83,72,0,0
610,1967,2,1783,17,2,703677.57,37,0,0
611,392,20,514,17,7,188489.97,57,0,0
612,442,12,1095,22,3,708962.67,28,0,0
613,636,1,789,11,12,245445.19,23,0,0
614,440,7,1577,2,7,406165.16,15,0,0
615,1819,12,462,30,10,272190.62,38,0,1
616,240,4,1376,28,14,562317.42,46,0,1
617,536,10,1079,25,8,126754,50,0,1
618,600,2,1392,10,0,398044.72,65,0,0
619,871,4,1519,9,1,71478.41,35,0,0
620,969,17,1274,32,4,29402.52,55,0,0
621,1808,11,755,16,10,556260.84,26,0,0
622,480,11,1213,32,5,482494.09,10,0,1
623,108,11,601,26,7,70769.62,49,0,0
624,1616,19,135,8,12,610458.17,31,0,1
625,1413,4,1496,11,9,375726.42,47,0,1
626,1144,7,849,15,7,322623.84,27,0,0
627,1368,18,415,34,6,663835.25,13,0,1
628,70,1,62,14,7,409034.74,4,0,0
629,1744,19,1809,2,9,139104.65,3,0,0
630,581,14,966,31,9,629805.08,23,0,0
631,1054,12,994,3,0,389471.16,61,0,0
632,1376,17,1639,18,14,256872.45,9,0,0
633,1540,2,397,4,7,193132.03,73,0,0
634,1781,13,1378,21,14,890847.21,73,0,1
635,1523,15,2,25,2,219468.98,64,0,1
636,1325,16,1233,33,5,695994.59,49,0,0
637,1298,7,1639,5,0,182528.77,59,0,0
638,970,6,1513,13,6,233360.67,30,0,1
639,1591,2,5,27,12,382165.93,25,0,1
640,1939,2,524,21,5,695249.64,9,0,0
641,998,9,820,5,2,645068.67,68,0,0
642,1229,12,811,7,2,359922.46,1,0,0
643,1491,9,1727,35,12,450388.21,63,0,1
644,195,1,1000,3,0,18126.56,67,0,0
645,1810,2,759,16,2,188511.07,45,0,0
646,1338,7,1815,23,12,655563.22,34,0,0
647,507,3,562,9,8,680945.34,18,1,1
648,815,20,1286,10,2,90458.41,36,0,1
649,811,5,1727,14,4,851183.34,62,0,0
650,494,11,1458,31,11,500310.98,72,0,1
651,1134,12,1375,6,8,257175.3,10,0,0
652,930,1,78,10,1,626904.47,3,0,0
653,14,15,57,35,14,653646.5,59,0,1
654,472,2,574,15,4,255476.7,47,0,1
655,50,2,413,32,4,511069.28,7,0,1
656,1535,9,442,34,10,508243.67,35,0,1
657,514,7,755,30,8,824928.39,17,0,1
658,43,4,674,32,13,916045.83,49,0,1
659,710,3,222,7,0,598633.25,33,1,0
660,1615,11,190,5,1,993607.84,71,0,0
661,1076,2,613,35,13,344543.75,72,0,1
662,1728,11,1156,11,13,416291.62,0,0,0
663,1720,10,280,9,2,12245.54,70,0,0
664,1389,10,1386,13,9,88756.09,40,0,0
665,1775,6,578,13,11,917212.95,18,0,0
666,1777,5,1646,28,3,105552.54,1,0,0
667,226,1,1382,24,4,495688.38,2,1,0
668,327,6,1691,16,3,879074.27,3,0,0
669,346,3,638,9,5,741402.79,62,0,0
670,932,4,1687,30,0,162039.06,76,0,0
671,659,6,1402,35,4,664013.69,61,0,1
672,401,13,1488,18,2,163495.24,0,0,0
673,1314,3,299,33,3,713114.22,30,0,0
674,647,10,1057,21,4,980116.91,18,0,1
675,738,20,936,19,13,558766.65,9,0,1
676,1763,15,426,35,10,136200.44,16,0,0
677,835,13,555,1,9,298622.88,63,0,0
678,1287,11,1071,25,10,159541.49,50,0,1
679,355,10,567,26,3,948341.26,6,0,0
680,1239,12,1524,28,9,376139.68,30,0,1
681,63,9,925,17,0,372790.4,11,0,0
682,937,1,379,0,0,88241.13,62,0,0
683,1243,3,1060,35,6,49629.67,67,0,1
684,467,2,1480,22,13,780008.49,6,0,1
685,1505,18,1204,12,7,256652.07,9,0,0
686,760,9,751,34,7,957853.63,64,1,1
687,1029,12,1109,26,2,971068.12,40,0,0
688,457,2,729,31,0,634911.45,42,0,1
689,1284,1,1552,6,14,581132.82,5,0,0
690,1983,8,526,21,13,424878,33,0,1
691,63,16,1622,34,8,825099.1,31,0,0
692,1957,7,364,30,0,708418.02,29,0,0
693,1866,1,695,14,12,52499.4,5,0,0
694,1501,11,1537,20,6,372361.5,49,0,0
695,802,17,1305,17,8,613292.26,62,0,0
696,174,11,495,11,8,959392.6,72,0,1
697,826,16,1598,19,4,238467.21,11,0,0
698,1565,17,1691,23,7,58484.16,38,0,0
699,502,19,1735,30,12,536096.39,76,0,0
700,1012,19,336,4,10,191134.67,43,0,0
701,801,10,883,28,6,128387.74,39,1,1
702,1171,9,1643,9,4,196614.59,47,0,1
703,1325,12,1778,27,9,612869.83,46,0,1
704,1943,7,1298,25,3,150813.88,11,0,1
705,1149,9,1404,27,12,489448.45,45,0,1
706,615,13,1604,24,8,922519.58,59,0,1
707,1723,4,1595,18,9,788385.22,73,0,0
708,1787,8,1682,33,13,688249.6,75,1,1
709,1667,7,529,25,5,161446.53,68,0,0
710,547,5,1723,30,10,715224.1,49,0,0
711,1061,6,1636,14,13,282129.99,61,0,1
712,1614,11,1528,11,4,545722.01,78,0,0
713,241,1,124,15,14,80019.56,72,0,0
714,1195,17,1458,15,4,602678.88,67,0,1
715,1884,3,1728,17,9,961385.33,48,1,1
716,742,3,1503,35,3,964025.83,71,0,1
717,1875,18,1378,15,12,534530.86,61,0,1
718,1335,15,633,1,1,472346.07,30,1,0
719,528,8,1749,4,14,969114.98,35,0,0
720,363,6,1588,25,10,365134.01,47,0,0
721,607,8,963,24,13,530623.79,12,0,1
722,1029,15,279,22,12,981572.69,27,1,0
723,1317,4,1215,27,5,930024.77,45,0,1
724,276,18,1025,26,8,118680.33,45,0,0
725,1579,1,740,28,7,113994.53,10,0,0
726,1663,10,1069,25,1,846969.08,73,0,1
727,906,5,1517,14,12,803807.8,22,0,0
728,1675,20,991,1,10,898064.61,24,0,0
729,98,16,1088,21,11,881165.74,27,1,0
730,1634,1,645,17,0,145930.26,72,0,0
731,590,18,87,26,12,787.52,46,0,0
732,193,18,1105,18,8,53632.73,71,0,0
733,809,19,694,22,5,501393.65,38,0,1
734,1829,17,1540,33,12,725925.61,21,0,1
735,1707,18,736,5,9,62344.59,31,0,0
736,779,6,1335,13,11,121841.88,2,0,0
737,911,2,1233,0,11,207238.36,53,0,0
738,1175,7,1607,28,12,66453.58,77,0,0
739,558,15,1458,35,3,337055.97,50,0,0
740,1827,11,444,10,10,600413.62,38,0,1
741,79,2,727,28,1,452809.56,48,0,0
742,1499,14,1295,26,9,120734.75,22,0,1
743,333,10,577,20,11,59786.42,68,0,0
744,666,20,1400,8,2,442416.84,23,0,0
745,1208,16,576,28,11,112133.99,43,0,1
746,1506,10,146,33,2,107924.13,31,0,0
747,529,7,766,15,3,25785.4,50,0,1
748,369,6,966,6,6,879336.87,25,0,0
749,727,15,1043,9,0,688293.1,21,0,0
750,1529,3,1645,2,10,646134.54,44,0,0
751,214,20,361,23,4,346049.7,28,0,0
752,1417,11,521,15,4,303134.03,51,0,0
753,857,13,50,34,8,791030.91,66,0,1
754,514,17,1196,11,4,131467.64,44,0,0
755,468,10,225,26,11,253801.76,10,0,0
756,1437,8,1129,34,3,280114.42,34,0,1
757,303,7,212,20,11,72046.31,51,0,0
758,1027,15,1548,6,9,638767.3,2,0,1
759,123,2,1369,33,9,140831.41,49,0,1
760,1110,9,704,4,7,901096.35,7,1,1
761,983,1,1149,14,9,453621.06,45,0,1
762,502,16,232,0,4,186223.67,62,0,0
763,459,4,1557,8,6,674003.45,48,0,1
764,84,9,956,29,12,66351.29,36,0,1
765,734,14,643,23,11,387958.08,43,0,1
766,958,18,156,24,14,836768.92,42,0,0
767,670,5,233,6,8,243213.79,74,1,0
768,1401,9,475,13,10,647379.94,54,0,0
769,1151,15,261,23,0,840586.36,11,0,0
770,1520,1,1269,7,9,836305.85,15,0,0
771,430,19,648,24,10,646855.2,38,0,0
772,320,7,1534,24,1,93213.64,43,0,0
773,269,16,554,2,11,875473.31,0,0,0
774,1052,18,967,23,12,436059.59,5,0,1
775,998,19,1620,9,1,573361.7,4,0,0
776,1689,1,780,7,2,306661.05,26,0,0
777,1657,8,461,18,10,486377.57,56,0,1
778,119,18,199,22,2,290004.72,52,0,1
779,902,9,272,1,13,120165.8,31,0,0
780,319,5,615,9,14,29686.32,36,0,0
781,986,17,548,23,1,284409.56,41,0,0
782,100,14,948,10,1,131243.04,60,1,0
783,1737,16,1160,27,3,44765.88,4,0,0
784,1284,17,959,8,2,881043.76,55,0,0
785,1220,4,280,12,7,638873.59,71,0,1
786,1156,15,843,27,9,204656.46,0,0,1
787,1522,15,1711,34,13,14385.69,78,0,1
788,1438,16,20,20,8,891669.62,35,0,1
789,319,8,1449,4,5,855193.6,56,0,0
790,490,6,827,19,2,368791.61,14,1,1
791,1310,1,1197,11,4,22313.59,35,0,0
792,1693,5,1719,1,14,312367.34,31,0,0
793,1257,1,1226,2,3,295106.25,71,0,0
794,1953,5,99,27,0,287274.57,23,0,0
795,104,18,1692,18,12,12637.23,6,0,0
796,19,1,1584,17,4,93876.89,59,0,0
797,810,6,1791,28,6,427663.66,57,0,1
798,1752,2,331,4,7,904161.74,9,0,0
799,773,10,1227,24,12,52582.62,73,0,0
800,752,1,1064,2,1,237186.33,20,0,0
801,739,4,634,4,8,859086.76,40,0,0
802,553,1,842,7,5,546985.98,65,0,1
803,1053,10,115,2,9,990734.12,24,0,1
804,145,18,328,21,0,822070.78,75,0,0
805,1199,17,379,18,3,585709.53,11,0,0
806,545,9,288,19,1,499095.83,30,0,0
807,1890,13,1631,19,3,983886.31,38,0,0
808,1734,13,1257,20,4,117996.47,54,0,1
809,1612,17,196,27,0,801130.41,49,0,0
810,1033,15,1377,18,2,838527.63,51,0,1
811,846,13,1443,21,12,745653.95,59,0,1
812,579,14,1047,0,12,763250.78,27,0,0
813,66,11,277,25,13,356372.32,60,0,1
814,1811,14,1075,11,9,819040.34,44,0,1
815,1716,5,25,20,3,608909.74,46,0,0
816,1672,12,1336,5,4,972484.99,30,0,1
817,1600,20,607,1,13,148974.33,17,0,1
818,1312,18,1254,29,3,194661.76,48,0,0
819,950,11,1236,4,8,989108.89,57,0,1
820,41,6,1467,32,13,50977.88,43,0,0
821,1052,8,1416,7,3,51974.44,72,0,0
822,1934,1,209,34,3,608371.75,0,1,1
823,1393,14,1002,35,7,24637.4,76,0,1
824,251,3,222,20,4,854132.66,72,0,1
825,1837,3,1692,27,3,237019.64,22,0,1
826,1179,16,434,7,10,13379.24,4,1,0
827,474,3,941,31,4,625437.35,66,0,1
828,1158,16,1823,1,7,265328.22,24,0,0
829,1202,9,983,8,12,588589.02,57,0,1
830,965,12,1527,33,13,589887.1,49,0,0
831,811,16,1441,8,10,360422.68,15,0,0
832,1157,11,1757,8,0,533539.43,77,0,0
833,1269,7,1827,26,2,699128.45,68,0,1
834,980,18,645,19,13,852457.92,17,0,0
835,1459,5,736,11,3,842843.07,64,0,0
836,221,7,1642,1,12,543597.28,44,0,0
837,1988,11,781,10,5,840335.8,56,0,1
838,1782,11,1066,3,0,355980.07,41,0,0
839,1252,14,532,27,4,792925.86,34,0,0
840,1622,17,1557,19,10,180845.27,3,0,0
841,615,1,1006,26,0,465262.13,40,0,0
842,1002,12,830,1,13,338719.32,79,0,0
843,689,16,681,24,4,58147.83,17,0,0
844,298,7,1406,5,8,586884.49,0,0,0
845,1099,4,1288,27,8,205722.55,61,0,0
846,667,12,90,25,6,162497.26,29,0,1
847,210,13,1329,2,4,699827.89,47,0,0
848,308,10,761,31,12,181845.33,74,0,0
849,310,13,1243,35,14,135776.29,24,0,0
850,1651,3,1693,7,11,13770.34,55,0,0
851,977,4,1664,26,6,927440.19,26,0,0
852,1498,7,1069,9,2,92229.21,43,0,0
853,735,7,1088,24,6,945847.67,53,0,1
854,171,16,1240,5,6,335188.78,29,0,0
855,1419,8,403,4,10,591246.16,22,0,0
856,1697,20,653,27,9,841900.61,77,0,0
857,800,15,256,2,13,540554.7,39,0,1
858,1316,16,681,33,9,428057.23,38,0,0
859,904,3,1161,26,7,192192.93,37,1,1
860,752,8,1087,9,13,445921.42,8,0,1
861,207,17,1419,33,1,272737.47,65,1,1
862,922,3,22,35,10,365748.69,79,0,0
863,1530,10,1189,8,1,147231.42,14,0,1
864,1431,2,438,9,11,385349.27,52,0,0
865,1067,7,765,3,10,765085.45,34,1,0
866,1499,6,825,26,14,297653.17,22,0,0
867,971,1,459,33,5,551462.87,79,0,0
868,454,9,1105,31,0,20038.24,65,0,0
869,1922,18,1616,34,3,717503.49,64,0,1
870,1427,11,508,26,12,461469.81,72,0,0
871,442,9,1047,31,13,117723.79,11,0,1
872,1618,18,738,16,9,336317.48,28,0,0
873,320,19,675,30,4,542055.68,69,0,1
874,1221,3,244,10,4,43084.15,52,0,0
875,1717,13,1436,11,9,73125.59,51,1,1
876,1753,4,796,32,12,562985.7,42,0,0
877,1455,12,1256,4,2,872849.92,66,0,0
878,1809,5,1144,9,0,650973.87,61,0,0
879,838,12,62,19,7,251653.96,10,0,1
880,1363,8,400,23,0,370702.45,67,1,1
881,1387,8,341,5,9,110001.3,6,0,1
882,773,18,105,11,6,981461.5,44,0,0
883,1256,20,192,24,11,817468.12,7,0,0
884,592,16,140,24,6,258731.71,24,0,0
885,1564,14,656,25,4,646697.08,22,0,0
886,1640,14,1266,6,3,800278.8,79,0,0
887,676,20,960,2,10,31464.52,21,0,0
888,1858,3,929,19,4,516076.43,72,0,0
889,899,5,1579,5,7,891317.82,52,0,0
890,1469,20,194,18,6,937966.72,71,0,1
891,363,1,789,20,5,121263.42,1,0,1
892,1731,1,527,0,0,64154.75,55,0,0
893,494,18,529,12,3,674820.59,10,0,0
894,723,7,1125,30,12,106649.2,17,0,0
895,487,8,1090,33,8,400213.96,30,0,1
896,1539,7,1720,7,9,710013,44,0,0
897,829,11,1400,9,2,993484.11,17,0,0
898,461,8,589,20,7,398425.81,28,0,0
899,1586,11,335,23,1,506100.25,28,1,0
900,988,20,678,13,2,505835.99,63,0,0
901,1776,10,727,16,12,175869.65,43,0,0
902,1796,19,477,15,0,410100.56,48,0,0
903,1423,18,1787,19,6,233315.33,22,0,0
904,1163,2,1570,5,2,619159.83,60,0,0
905,1381,20,999,33,2,672587.32,29,0,1
906,1352,14,804,9,4,199409.94,5,0,0
907,289,16,1644,35,5,386327.81,7,0,0
908,1834,9,675,34,2,124402.07,36,0,1
909,1538,1,1199,28,6,668547.52,21,0,0
910,768,10,687,11,3,125000.05,53,0,0
911,1765,5,1218,33,3,359902.85,33,0,0
912,387,18,1767,28,8,1521.49,10,0,0
913,378,10,1527,19,14,531218.87,79,0,1
914,1836,4,55,24,4,446559.34,43,1,1
915,1763,3,21,34,9,877479.08,42,0,1
916,787,15,21,15,12,670844.53,45,0,0
917,1693,3,1658,11,9,603353.65,35,0,0
918,1049,10,547,23,1,634066.18,15,0,0
919,121,4,783,31,14,765668.45,56,0,0
920,163,14,1269,12,4,259058.55,3,0,1
921,1814,1,301,1,5,522343.82,25,0,0
922,1869,10,1482,4,10,480091.42,75,0,0
923,1810,6,1107,16,14,895043.18,31,0,0
924,1868,16,444,15,14,77754.48,6,0,1
925,867,10,414,19,12,293969.43,20,0,1
926,1807,3,1489,33,3,330549.08,17,0,0
927,1891,8,158,27,1,205188.52,44,0,0
928,1166,11,1045,22,2,71267.85,42,0,1
929,1579,11,1,24,5,409604.77,64,1,1
930,51,9,335,6,11,134594.96,74,0,0
931,1446,9,965,18,3,651777.35,54,0,0
932,68,17,89,5,9,451864.99,18,0,0
933,874,7,45,9,3,687009.89,8,0,0
934,1704,16,1039,27,8,796386.42,0,0,1
935,1157,15,546,34,3,809102.5,75,0,0
936,146,14,1728,18,8,588348.57,51,1,1
937,862,20,242,2,2,242741.14,46,1,0
938,1736,13,1396,25,4,259408.11,35,0,1
939,770,5,1222,23,13,614277.36,44,1,1
940,975,10,678,1,0,584612.29,79,0,0
941,1591,1,1615,8,4,540423.23,69,0,0
942,197,11,927,20,5,638655.51,50,0,1
943,1930,18,1077,22,6,193041.46,47,0,0
944,1132,15,724,4,0,956517.69,46,0,0
945,1592,9,949,11,5,620711.41,7,0,0
946,918,3,1018,0,4,446278.65,50,0,0
947,331,16,1420,10,12,561528.83,77,0,1
948,72,2,1815,24,11,525171.03,9,0,0
949,1451,18,483,13,11,902040.12,74,1,1
950,1862,5,318,7,14,651263.07,68,0,0
951,600,7,1822,4,10,724386.25,62,0,1
952,1363,13,637,17,11,720224.25,79,0,0
953,219,12,1024,32,0,486616.4,67,0,0
954,1236,8,748,33,4,707878.86,23,0,1
955,778,17,421,16,8,640649.41,56,0,0
956,665,8,1762,0,1,193670.5,56,0,0
957,712,9,1657,25,5,571546.41,11,0,0
958,473,9,347,24,11,33117.75,43,0,0
959,159,12,1793,21,12,278761.37,22,0,0
960,603,17,1231,19,14,369868.64,75,1,1
961,1685,16,1523,24,4,28370.92,37,0,0
962,1661,12,1422,6,5,989561.49,4,0,0
963,760,20,1135,2,7,456031.87,6,0,0
964,743,4,303,7,9,845701.91,1,0,0
965,660,6,710,34,7,594650.93,10,0,0
966,298,4,346,27,2,573199.92,23,0,0
967,1884,11,677,4,7,39288.55,41,0,1
968,1882,14,749,1,10,326117.45,71,0,0
969,1152,9,605,8,9,434777.66,49,0,0
970,967,7,1009,20,7,729653.53,4,0,0
971,1393,7,1697,32,12,207402.28,13,0,0
972,1344,7,396,2,11,758213,76,0,0
973,365,17,45,13,6,688746.38,50,0,1
974,1511,9,459,5,11,127620.14,44,0,1
975,1214,10,1560,8,4,537042.23,59,0,0
976,1406,6,581,23,2,463888.43,65,1,0
977,91,15,525,14,2,416156.44,62,0,0
978,939,18,748,21,3,452506.3,64,0,0
979,1498,16,1330,12,14,265616.4,68,0,1
980,1520,9,91,12,10,724422.18,35,1,1
981,1370,20,1225,23,13,922420.27,45,0,0
982,433,16,594,23,1,749895.1,47,0,0
983,1304,10,1146,34,2,481155.07,44,0,1
984,133,20,1339,31,6,159205.75,23,0,0
985,537,13,1403,13,5,671829.42,1,0,0
986,1703,19,1313,15,10,376600.91,58,0,0
987,210,16,630,15,12,418615.84,38,0,0
988,792,15,1686,13,12,425049.01,38,1,1
989,1498,10,129,34,4,802759.05,31,0,0
990,285,17,1584,31,14,639933.08,12,0,1
991,776,3,1577,26,2,277002.66,47,0,0
992,1829,16,1414,25,0,615370.44,17,0,1
993,406,18,838,2,8,905538.85,62,0,0
994,928,19,993,33,12,319614.67,62,0,0
995,1194,1,606,29,1,209749.83,1,0,0
996,766,4,436,5,8,498534.47,22,0,1
997,1275,5,742,17,3,796295.94,70,0,0
998,821,7,712,21,9,19291.77,76,0,0
999,1029,4,1427,23,12,479233.94,10,0,0
1000,813,18,1510,13,4,209716.33,39,0,0
1001,1068,9,884,24,1,523943.17,56,0,0
1002,1363,15,477,35,10,919381.4,26,0,1
1003,1330,13,368,15,13,479882.57,32,0,1
1004,1618,7,1472,13,8,582154.39,16,0,0
1005,672,12,257,6,2,494492.36,53,0,0
1006,1720,4,336,31,2,798796.75,57,0,0
1007,7,2,263,30,3,185513.45,18,0,1
1008,484,20,1807,9,2,811053.95,32,1,0
1009,843,10,1063,30,12,204965.82,76,0,1
1010,1292,5,943,32,5,622907.66,54,0,0
1011,1364,8,139,32,11,94352.31,53,0,0
1012,753,14,219,23,6,827077.07,71,0,0
1013,420,4,127,3,4,402836.15,60,0,0
1014,1041,8,193,27,7,852272.18,56,0,1
1015,1097,20,1795,1,2,321203.04,34,0,0
1016,872,9,513,34,5,730779.74,18,0,1
1017,264,9,944,23,2,91072.16,51,1,1
1018,316,8,1594,34,11,981827.46,65,1,1
1019,357,20,708,27,5,724355.71,2,0,1
1020,752,8,624,6,6,896777.41,65,0,0
1021,1046,2,620,8,2,200309.12,7,0,0
1022,669,20,1259,7,9,120791.46,46,1,0
1023,1062,13,49,8,12,949300.71,6,0,0
1024,724,8,953,14,2,515501.28,21,0,0
1025,171,2,1578,4,10,810463.54,23,0,0
1026,890,6,69,15,10,862002.29,29,0,1
1027,1709,1,1475,18,8,117891.82,74,1,0
1028,1889,8,1604,24,9,542995.54,70,0,1
1029,781,5,591,8,14,999023.73,24,0,1
1030,588,7,104,25,12,15395.05,40,0,1
1031,1851,13,527,23,13,399297.29,78,0,0
1032,593,9,519,34,14,29688.41,64,0,1
1033,1670,12,1162,25,8,805139.94,17,0,0
1034,916,19,1133,8,12,212368.96,70,0,0
1035,1005,11,383,11,11,734025.03,77,0,0
1036,662,19,206,17,8,755478.18,45,0,0
1037,765,15,1249,2,13,75608.68,59,0,0
1038,997,2,751,14,9,631283.22,71,0,0
1039,195,2,1352,7,2,59503.23,67,0,1
1040,1882,16,859,8,11,47022.09,21,1,0
1041,1413,10,948,0,11,59484.02,10,0,0
1042,528,19,870,27,4,67290.08,17,0,1
1043,423,6,931,4,8,249649.73,2,0,0
1044,1434,6,215,22,13,754248.78,66,0,1
1045,85,20,231,7,1,265079.02,60,0,0
1046,97,10,1232,21,1,639216.57,37,0,0
1047,811,1,1483,33,10,511414.57,76,0,0
1048,871,20,1195,6,9,757097.93,52,0,1
1049,195,5,307,11,6,396544.56,19,0,0
1050,689,15,1618,28,5,885357.29,42,0,0
1051,1676,7,979,20,2,29283.6,18,0,0
1052,1011,2,1607,30,14,281498.99,63,0,1
1053,272,4,1097,26,11,316939.46,14,0,1
1054,205,16,41,16,1,276377.64,24,0,1
1055,630,10,810,1,2,373732.73,60,0,0
1056,1871,5,1154,3,4,201225.47,53,0,0
1057,1538,9,1564,2,0,925465.53,5,0,0
1058,1969,5,930,23,14,305226.39,75,0,1
1059,21,18,448,11,9,890649.75,67,0,0
1060,1899,11,1730,14,1,75360.13,41,0,0
1061,1588,7,364,26,1,468777.57,71,0,1
1062,721,20,736,35,10,312115.66,58,0,1
1063,368,2,1314,29,11,756584.89,20,0,0
1064,525,7,1725,8,0,43152.57,34,0,0
1065,492,16,1712,35,7,781374.9,40,0,0
1066,788,20,1417,19,9,947174.09,73,0,1
1067,93,12,1239,24,3,870671.28,1,0,1
1068,599,15,58,22,13,906738.85,18,0,0
1069,984,11,92,2,11,944084.57,15,0,0
1070,1067,17,241,21,12,146613.01,24,0,0
1071,182,1,705,0,1,669468.05,62,0,0
1072,1503,8,861,10,7,189097.22,18,0,0
1073,615,7,1541,20,12,309810.34,4,0,1
1074,1219,12,1578,31,13,198105.13,60,0,0
1075,1712,19,1496,13,5,460115.83,2,0,1
1076,745,20,574,26,6,833667.5,50,0,0
1077,1170,13,1450,17,4,961443.84,8,0,1
1078,943,8,209,16,6,352756.78,54,0,1
1079,415,18,479,1,12,27950.8,16,0,1
1080,1443,13,452,7,5,256601.4,47,0,0
1081,1998,7,725,12,13,427474.88,51,0,0
1082,1496,10,1273,16,11,258654.36,74,0,1
1083,851,12,1323,18,2,882754.5,46,0,0
1084,297,15,245,15,1,346355.88,70,0,0
1085,692,5,231,21,0,481515.34,17,0,0
1086,28,16,688,22,11,799774.18,38,0,0
1087,788,7,444,21,0,453225.2,41,0,1
1088,1275,6,501,0,6,613603.93,28,0,0
1089,774,14,877,30,9,882842.47,4,0,1
1090,322,1,628,23,14,752352.98,12,0,0
1091,1072,1,1235,17,12,815548.17,16,1,1
1092,897,6,847,28,8,41414.83,77,0,1
1093,285,5,206,23,14,444077.69,47,0,1
1094,812,11,1249,25,1,302332.77,26,0,0
1095,178,13,1768,22,4,41990.56,18,0,1
1096,345,11,795,6,0,137883.79,16,0,0
1097,989,6,106,11,6,270900.27,6,0,0
1098,76,5,733,20,7,300875.38,37,0,1
1099,1589,18,1031,20,12,476724.41,69,1,1
1100,485,11,1596,15,11,966146.51,47,0,0
1101,1645,9,211,15,7,489833.59,43,0,0
1102,1617,19,860,34,3,778357.43,61,0,1
1103,1931,18,1275,25,4,288229.21,37,0,1
1104,1555,19,1206,13,0,374534.97,26,0,0
1105,929,7,762,1,8,900132.82,68,0,1
1106,1298,1,727,17,14,810563.41,35,0,1
1107,1183,1,1820,23,3,153934.29,40,0,0
1108,1098,5,1403,14,0,214839.65,41,0,0
1109,1523,18,1080,0,10,621726.84,71,0,1
1110,469,13,1315,28,8,24891.65,73,0,1
1111,1880,15,582,31,5,675517.2,5,0,0
1112,1,19,1190,6,14,160657.83,47,0,1
1113,1873,9,57,21,0,145969.18,0,0,0
1114,1316,18,552,0,6,94859.55,62,0,0
1115,928,5,20,2,8,56404.63,67,1,0
1116,1135,18,605,16,8,143260.98,63,0,0
1117,337,6,1211,30,6,845741.22,55,0,1
1118,1413,14,1,2,8,557140.25,55,0,0
1119,279,5,1402,27,9,818544.25,79,0,0
1120,339,8,1126,25,8,716514.17,17,1,1
1121,1463,6,167,4,6,412128.57,35,0,0
1122,1992,3,1745,35,7,803595.17,63,0,1
1123,211,12,1358,17,7,666010.19,67,0,1
1124,1279,14,86,24,2,911005.53,29,0,0
1125,1928,9,1319,2,6,307023.62,8,0,0
1126,434,20,626,24,9,684983.88,75,0,1
1127,1401,12,701,11,6,315173.62,75,0,1
1128,177,6,5,20,1,454125.48,52,0,1
1129,397,19,924,31,11,922854.54,67,0,1
1130,1725,12,1544,8,2,602787.3,62,0,1
1131,110,11,912,19,14,187583.84,29,0,1
1132,1696,8,1757,14,3,232340.5,10,0,0
1133,1902,4,363,33,11,327083.57,23,0,1
1134,961,8,733,11,10,149058.52,48,0,0
1135,1129,18,507,30,14,230416.85,26,0,0
1136,1139,15,707,31,10,661752.37,19,0,1
1137,920,8,206,3,0,39923.19,24,0,0
1138,1763,10,1080,32,13,2879.66,3,0,0
1139,1720,12,270,18,0,927961.23,13,0,0
1140,664,4,29,6,7,951172.14,55,0,1
1141,300,8,1716,0,11,180373.58,32,0,0
1142,1464,18,945,0,2,646612.58,27,0,0
1143,1638,6,614,10,6,667657.48,55,0,0
1144,255,6,187,30,1,973712.77,45,0,0
1145,78,4,478,6,13,905150.33,59,0,1
1146,191,14,1789,10,5,736319.91,72,0,0
1147,1294,8,438,31,13,386700.3,65,0,1
1148,1404,1,609,33,2,747903.41,43,0,0
1149,1677,4,1696,8,11,325881.92,73,0,0
1150,74,19,982,17,11,563962.49,50,0,0
1151,1474,4,1708,18,2,771319,48,1,1
1152,1692,5,1396,19,3,444823.82,45,0,1
1153,1155,14,1825,31,5,221340.3,73,0,1
