Customer_Key,Customer_ID,Age,Gender,Occupation,Income_Bracket,Customer_Segment,Account_Type,Risk_Category,Join_Date,Credit_Score
1395,C001395,59,Male,Retired,Mid,Retail,Savings,Medium,2020-09-21,685
1396,C001396,53,Female,Homemaker,Mid,Retail,Savings,Low,2016-05-30,829
1397,C001397,42,Male,Student,Low,Retail,Savings,Medium,2020-11-06,616
1398,C001398,65,Male,Student,Mid,Corporate,Savings,Medium,2017-07-07,553
1399,C001399,65,Female,Salaried,Mid,Premium,Savings,Low,2023-07-29,773
1400,C001400,28,Female,Self-Employed,High,Retail,Savings,Medium,2016-01-21,550
1401,C001401,47,Male,Salaried,Low,Retail,Current,Low,2018-08-12,839
1402,C001402,36,Male,Salaried,High,Premium,Savings,Low,2019-01-21,658
1403,C001403,63,Male,Homemaker,High,Premium,Current,High,2018-07-16,814
1404,C001404,44,Female,Salaried,Low,Retail,Savings,Low,2017-11-29,612
1405,C001405,59,Female,Business Owner,Mid,Retail,Savings,Medium,2013-11-26,815
1406,C001406,62,Male,Student,High,Retail,Savings,Medium,2019-09-16,687
1407,C001407,36,Female,Retired,High,Premium,Savings,Low,2013-06-13,593
1408,C001408,69,Female,Homemaker,Mid,SME,Savings,Medium,2022-12-23,811
1409,C001409,61,Female,Salaried,Mid,Retail,Savings,Medium,2017-11-05,765
1410,C001410,37,Female,Salaried,Mid,Premium,Savings,Low,2021-03-28,670
1411,C001411,53,Male,Self-Employed,Mid,Retail,Savings,Low,2016-08-13,701
1412,C001412,58,Male,Salaried,Low,Retail,Current,Low,2019-10-09,762
1413,C001413,39,Male,Salaried,Mid,Retail,Current,Low,2015-10-23,783
1414,C001414,41,Male,Salaried,Low,Corporate,Savings,Low,2013-04-16,660
1415,C001415,67,Female,Student,Low,Retail,Savings,Low,2014-01-10,771
1416,C001416,23,Female,Self-Employed,Mid,Premium,Savings,Low,2015-07-27,775
1417,C001417,44,Male,Salaried,Mid,Retail,Current,High,2023-10-15,759
1418,C001418,51,Male,Business Owner,Mid,Retail,Savings,Low,2020-07-24,620
1419,C001419,24,Male,Salaried,Mid,Retail,Savings,Medium,2022-05-18,638
1420,C001420,67,Female,Salaried,Mid,Premium,Savings,Medium,2022-08-26,811
1421,C001421,60,Male,Student,Low,Retail,Salary,Medium,2019-06-15,737
1422,C001422,68,Male,Business Owner,Mid,Premium,Savings,Low,2019-08-02,661
1423,C001423,22,Male,Student,High,Retail,Current,High,2023-08-31,788
1424,C001424,62,Male,Salaried,Mid,Retail,Savings,Medium,2013-03-26,805
1425,C001425,43,Other,Student,Mid,Retail,Salary,Medium,2021-07-30,699
1426,C001426,50,Female,Business Owner,Mid,Retail,Current,Low,2020-07-16,676
1427,C001427,35,Male,Self-Employed,High,Retail,Savings,Low,2022-03-19,823
1428,C001428,69,Female,Business Owner,Low,Retail,NRI,Medium,2016-01-09,688
1429,C001429,49,Female,Retired,Mid,Premium,Savings,Low,2019-06-19,652
1430,C001430,42,Female,Self-Employed,Mid,Premium,NRI,Low,2013-06-14,791
1431,C001431,66,Male,Self-Employed,Mid,Retail,NRI,Low,2021-07-23,666
1432,C001432,53,Male,Homemaker,Low,Retail,Savings,Medium,2021-06-25,763
1433,C001433,27,Male,Student,Mid,Retail,Current,High,2014-12-19,566
1434,C001434,22,Female,Self-Employed,Low,Retail,Savings,Low,2018-04-12,728
1435,C001435,42,Male,Business Owner,Mid,Retail,Savings,Medium,2018-10-27,773
1436,C001436,25,Male,Salaried,Mid,Corporate,Savings,Medium,2020-04-22,819
1437,C001437,24,Male,Salaried,Low,Retail,Current,Low,2017-12-17,683
1438,C001438,51,Female,Self-Employed,High,Retail,Savings,High,2023-04-11,663
1439,C001439,52,Male,Retired,Low,Retail,Savings,High,2016-02-14,681
1440,C001440,55,Female,Retired,High,Retail,Current,Medium,2015-01-14,688
1441,C001441,40,Female,Salaried,Mid,Premium,Savings,Low,2019-07-26,781
1442,C001442,41,Male,Self-Employed,Low,Retail,Savings,Medium,2017-11-21,641
1443,C001443,44,Female,Salaried,Low,Retail,Savings,Low,2020-02-14,816
1444,C001444,61,Male,Homemaker,High,Premium,Savings,Low,2022-02-18,648
1445,C001445,46,Female,Homemaker,Low,Retail,Savings,Low,2018-07-08,756
1446,C001446,36,Male,Business Owner,Low,Premium,Savings,Medium,2023-11-14,557
1447,C001447,59,Female,Student,Mid,Premium,Salary,High,2014-01-09,642
1448,C001448,44,Female,Business Owner,Mid,Retail,Current,Low,2018-04-10,707
1449,C001449,23,Female,Self-Employed,Mid,Premium,Savings,Low,2016-11-26,648
1450,C001450,36,Female,Salaried,Low,Retail,Savings,High,2017-07-31,774
1451,C001451,65,Male,Self-Employed,Low,Premium,Savings,Low,2016-09-27,757
1452,C001452,56,Female,Business Owner,Low,Retail,Current,Medium,2016-08-08,622
1453,C001453,31,Female,Business Owner,Low,Retail,Savings,Low,2020-07-07,608
1454,C001454,35,Female,Salaried,Mid,Premium,Savings,Low,2014-03-05,836
1455,C001455,48,Male,Retired,Mid,Corporate,NRI,High,2022-08-15,613
1456,C001456,35,Female,Salaried,Low,SME,Savings,Low,2014-10-21,805
1457,C001457,56,Female,Self-Employed,Mid,Premium,Savings,Low,2016-09-12,597
1458,C001458,54,Female,Business Owner,Mid,Retail,NRI,Low,2017-08-14,828
1459,C001459,22,Male,Business Owner,High,Retail,Current,High,2020-10-12,747
1460,C001460,55,Female,Business Owner,High,Retail,Savings,High,2018-07-23,707
1461,C001461,40,Male,Salaried,High,Retail,Current,Low,2016-03-26,556
1462,C001462,45,Female,Salaried,Low,Retail,Savings,Low,2020-06-06,797
1463,C001463,63,Male,Business Owner,Low,SME,Current,Medium,2023-08-08,781
1464,C001464,25,Female,Self-Employed,Mid,Retail,Savings,Low,2017-06-29,655
1465,C001465,57,Other,Salaried,Low,Retail,NRI,Medium,2022-02-15,647
1466,C001466,34,Male,Business Owner,Mid,Retail,Salary,Low,2021-07-13,817
1467,C001467,53,Female,Self-Employed,Mid,Corporate,Salary,Low,2019-03-04,609
1468,C001468,30,Male,Business Owner,High,Premium,Salary,Medium,2013-05-31,689
1469,C001469,60,Female,Student,High,Premium,Savings,Low,2018-02-06,739
1470,C001470,37,Female,Salaried,Mid,Retail,Savings,High,2013-12-27,674
1471,C001471,24,Female,Salaried,Mid,Corporate,Savings,Low,2016-07-12,712
1472,C001472,41,Female,Student,Mid,Retail,Current,Low,2015-10-31,609
1473,C001473,31,Female,Business Owner,Low,Corporate,NRI,High,2016-08-17,580
1474,C001474,43,Male,Business Owner,Mid,Premium,Savings,Low,2014-04-20,625
1475,C001475,69,Male,Student,Low,Retail,Salary,Medium,2023-11-18,792
1476,C001476,24,Female,Student,Mid,Retail,NRI,Low,2021-08-31,807
1477,C001477,32,Female,Homemaker,Mid,Premium,Salary,Medium,2017-07-14,739
1478,C001478,46,Female,Self-Employed,Mid,Retail,NRI,Medium,2022-09-13,845
1479,C001479,63,Female,Self-Employed,Mid,Corporate,Savings,Low,2018-10-09,726
1480,C001480,69,Male,Self-Employed,Mid,Retail,Savings,Medium,2022-04-02,837
1481,C001481,29,Female,Salaried,High,Retail,Savings,Medium,2013-01-05,843
1482,C001482,30,Male,Self-Employed,Low,Retail,Savings,Low,2020-05-17,756
1483,C001483,36,Female,Salaried,Mid,Retail,Current,Medium,2022-10-01,764
1484,C001484,53,Male,Retired,Mid,Retail,NRI,Medium,2019-02-01,690
1485,C001485,24,Male,Self-Employed,Mid,Retail,NRI,Low,2018-03-08,634
1486,C001486,25,Male,Self-Employed,High,Premium,Current,Low,2017-08-20,731
1487,C001487,51,Male,Salaried,Low,Retail,Savings,Low,2013-08-11,677
1488,C001488,34,Female,Salaried,Mid,SME,Savings,Low,2015-02-08,818
1489,C001489,65,Male,Salaried,Mid,Premium,Savings,Medium,2018-10-25,588
1490,C001490,42,Male,Self-Employed,High,Corporate,Savings,Low,2017-01-21,572
1491,C001491,62,Male,Salaried,Low,Retail,Savings,High,2019-12-26,791
1492,C001492,67,Male,Business Owner,Mid,Retail,Savings,Low,2021-06-26,656
1493,C001493,40,Male,Retired,Mid,Retail,Savings,Low,2018-08-04,691
1494,C001494,60,Male,Retired,Low,Premium,Savings,Medium,2020-01-06,694
1495,C001495,69,Female,Business Owner,Mid,Corporate,Current,Medium,2017-12-16,829
1496,C001496,43,Female,Salaried,Mid,Retail,Savings,Medium,2021-07-10,794
1497,C001497,41,Female,Retired,Mid,Retail,Savings,Low,2013-07-31,740
1498,C001498,58,Male,Retired,High,Corporate,Savings,Low,2015-04-14,839
1499,C001499,52,Male,Salaried,Mid,Retail,Salary,Low,2015-12-30,728
1500,C001500,31,Female,Business Owner,Mid,Premium,Savings,High,2019-02-28,661
1501,C001501,39,Male,Salaried,Mid,Premium,Savings,Low,2014-06-21,763
1502,C001502,64,Male,Student,Low,Corporate,Current,High,2023-05-28,687
1503,C001503,60,Male,Homemaker,Low,Retail,Current,Medium,2016-03-25,749
1504,C001504,67,Male,Salaried,Mid,Retail,Salary,Low,2017-11-30,556
1505,C001505,41,Male,Retired,Mid,Premium,Savings,Medium,2022-11-17,562
1506,C001506,39,Male,Business Owner,Low,SME,Savings,Medium,2020-10-31,629
1507,C001507,32,Female,Homemaker,Mid,Retail,Savings,High,2018-06-09,835
1508,C001508,43,Female,Self-Employed,Mid,Retail,Current,Low,2014-05-13,708
1509,C001509,65,Female,Student,Low,Premium,Savings,Low,2013-04-29,821
1510,C001510,39,Female,Salaried,Mid,SME,Savings,Low,2023-12-01,750
1511,C001511,55,Female,Salaried,Low,Corporate,Savings,Low,2020-01-25,699
1512,C001512,44,Female,Salaried,High,SME,Savings,Medium,2019-10-30,845
1513,C001513,22,Female,Homemaker,High,Retail,Savings,High,2021-12-18,842
1514,C001514,31,Male,Student,Mid,Retail,Current,Low,2015-09-08,821
1515,C001515,22,Male,Retired,Low,Premium,Current,Medium,2020-12-17,592
1516,C001516,59,Male,Retired,Mid,Corporate,Savings,Medium,2014-10-11,564
1517,C001517,60,Female,Salaried,High,Retail,Savings,Low,2016-06-26,797
1518,C001518,30,Female,Salaried,Mid,Retail,Current,Low,2019-03-07,721
1519,C001519,52,Male,Salaried,Low,Corporate,Savings,Medium,2013-02-26,767
1520,C001520,28,Female,Salaried,Mid,Retail,Savings,High,2019-03-13,686
1521,C001521,38,Male,Salaried,High,Retail,Savings,Medium,2017-07-30,776
1522,C001522,56,Female,Self-Employed,Mid,Premium,Current,Low,2014-01-17,593
1523,C001523,69,Male,Salaried,Mid,Premium,Salary,Low,2015-07-10,569
1524,C001524,58,Male,Salaried,Mid,Premium,Current,Low,2022-06-09,668
1525,C001525,39,Male,Salaried,Mid,Retail,Savings,Medium,2023-03-29,783
1526,C001526,54,Male,Salaried,Low,Premium,Savings,Medium,2014-04-10,811
1527,C001527,25,Male,Homemaker,Mid,Premium,NRI,Low,2018-03-06,632
1528,C001528,44,Male,Student,Low,Premium,Savings,Medium,2023-08-16,580
1529,C001529,32,Female,Homemaker,Mid,Premium,Salary,Medium,2014-04-27,823
1530,C001530,30,Female,Self-Employed,Low,Retail,Salary,Medium,2020-04-07,783
1531,C001531,51,Male,Salaried,Mid,Retail,Savings,High,2022-05-02,577
1532,C001532,29,Female,Student,Low,Retail,Salary,Low,2014-09-23,801
1533,C001533,61,Female,Salaried,Mid,Retail,Savings,High,2018-08-04,802
1534,C001534,26,Male,Salaried,Mid,Premium,NRI,Low,2023-06-18,788
1535,C001535,33,Male,Salaried,Low,Corporate,Savings,Low,2021-01-14,724
1536,C001536,22,Male,Salaried,Low,Premium,Savings,High,2016-04-10,743
1537,C001537,36,Male,Salaried,Low,Corporate,Current,High,2018-09-16,729
1538,C001538,46,Female,Salaried,High,Retail,Current,Medium,2020-11-29,844
1539,C001539,39,Male,Business Owner,Mid,Retail,Savings,Medium,2016-01-25,764
1540,C001540,59,Female,Salaried,Mid,Retail,Current,Medium,2017-08-29,752
1541,C001541,63,Female,Salaried,Low,Retail,Savings,Medium,2022-05-13,799
1542,C001542,67,Male,Student,Mid,Retail,Savings,Low,2018-05-31,806
1543,C001543,47,Female,Salaried,High,Premium,Savings,Medium,2023-12-30,624
1544,C001544,61,Male,Salaried,High,SME,Savings,Low,2018-04-19,751
1545,C001545,24,Female,Retired,Mid,Retail,Savings,Low,2015-09-26,691
1546,C001546,43,Male,Salaried,Low,Retail,Savings,Low,2018-02-14,755
1547,C001547,47,Female,Salaried,Low,Corporate,Savings,Medium,2019-03-08,748
1548,C001548,40,Female,Self-Employed,Low,Retail,Savings,High,2014-08-16,720
1549,C001549,65,Male,Salaried,Low,Corporate,Savings,Medium,2017-04-21,777
1550,C001550,65,Female,Self-Employed,Low,Premium,Salary,High,2015-02-20,728
1551,C001551,68,Female,Student,Low,SME,Savings,Low,2023-05-04,824
1552,C001552,60,Female,Salaried,Mid,Retail,Salary,Medium,2019-09-22,611
1553,C001553,57,Female,Self-Employed,High,Premium,Current,Medium,2018-09-13,753
1554,C001554,42,Female,Self-Employed,Mid,Retail,Current,Medium,2021-05-15,682
1555,C001555,62,Male,Salaried,High,Premium,Current,Medium,2022-11-11,621
1556,C001556,69,Male,Business Owner,Mid,Retail,NRI,Medium,2014-07-14,627
1557,C001557,47,Female,Salaried,Low,Retail,Savings,High,2022-09-10,738
1558,C001558,34,Male,Self-Employed,Mid,Premium,Savings,Medium,2013-10-13,620
1559,C001559,57,Female,Salaried,Low,Premium,Current,Low,2016-02-06,812
1560,C001560,45,Female,Self-Employed,Mid,Corporate,Current,Medium,2021-08-31,595
1561,C001561,62,Male,Salaried,Mid,Premium,NRI,Low,2021-11-10,773
1562,C001562,47,Male,Student,High,Premium,Savings,Low,2022-08-01,799
1563,C001563,42,Female,Salaried,Low,Retail,Current,High,2017-08-27,625
1564,C001564,39,Male,Self-Employed,Low,Premium,Savings,Low,2016-10-24,623
1565,C001565,36,Female,Self-Employed,High,Premium,Savings,Medium,2023-06-24,691
1566,C001566,36,Male,Business Owner,Low,Corporate,Savings,Low,2021-11-01,622
1567,C001567,27,Female,Self-Employed,Mid,SME,Current,Low,2018-09-11,651
1568,C001568,64,Male,Business Owner,Mid,Retail,NRI,Low,2015-12-31,643
1569,C001569,52,Female,Student,High,Corporate,Savings,Low,2022-03-15,618
1570,C001570,49,Male,Retired,High,Retail,NRI,Medium,2013-01-11,614
1571,C001571,29,Female,Salaried,High,Retail,Savings,Low,2016-03-04,742
1572,C001572,50,Male,Self-Employed,Low,Premium,Savings,Low,2021-02-21,611
1573,C001573,42,Female,Student,High,Retail,Savings,Low,2016-05-07,569
1574,C001574,38,Female,Homemaker,Mid,Premium,Savings,Low,2022-05-24,790
1575,C001575,45,Male,Retired,Mid,Retail,Savings,Medium,2019-08-02,752
1576,C001576,57,Male,Salaried,Low,Retail,Savings,Low,2019-07-04,849
1577,C001577,52,Male,Salaried,Mid,Premium,Current,Medium,2020-05-27,744
1578,C001578,68,Female,Self-Employed,High,Premium,Current,High,2018-06-29,611
1579,C001579,55,Female,Business Owner,High,SME,Savings,Medium,2022-09-15,656
1580,C001580,23,Female,Self-Employed,Mid,Premium,Savings,Medium,2014-09-01,674
1581,C001581,63,Male,Self-Employed,Low,Premium,Savings,Low,2018-01-04,816
1582,C001582,24,Male,Student,Mid,Retail,Savings,Low,2019-01-16,751
1583,C001583,51,Female,Salaried,High,Retail,Savings,High,2018-06-07,711
1584,C001584,29,Male,Retired,Mid,Retail,Savings,Medium,2016-11-14,661
1585,C001585,28,Other,Self-Employed,Mid,Premium,Salary,Medium,2016-09-23,581
1586,C001586,33,Male,Salaried,Low,Premium,NRI,Medium,2019-03-11,647
1587,C001587,40,Female,Self-Employed,Mid,Retail,Savings,Low,2021-07-22,796
1588,C001588,47,Male,Student,Mid,Premium,Savings,Low,2019-02-04,810
1589,C001589,49,Male,Salaried,High,Premium,Savings,Medium,2017-03-26,740
1590,C001590,36,Female,Salaried,Mid,Retail,Current,Medium,2018-02-09,578
1591,C001591,35,Female,Homemaker,Mid,Retail,Savings,Low,2023-06-18,597
1592,C001592,69,Other,Salaried,Mid,Corporate,Savings,High,2016-08-11,799
1593,C001593,35,Male,Self-Employed,Low,Premium,Current,Low,2022-10-02,775
1594,C001594,24,Male,Self-Employed,High,Corporate,Savings,Low,2015-02-12,821
1595,C001595,50,Female,Self-Employed,Mid,Retail,Savings,High,2020-10-27,702
1596,C001596,27,Female,Business Owner,Mid,SME,Savings,Medium,2015-09-06,834
1597,C001597,44,Male,Salaried,Mid,Retail,Savings,Medium,2019-06-01,729
1598,C001598,49,Male,Self-Employed,Mid,Retail,Savings,Low,2017-04-18,702
1599,C001599,35,Male,Salaried,Mid,SME,Savings,Low,2015-08-15,783
1600,C001600,35,Female,Business Owner,Mid,Retail,Savings,Medium,2022-08-08,572
1601,C001601,41,Male,Salaried,Low,Premium,Savings,Low,2021-09-12,643
1602,C001602,34,Male,Self-Employed,Mid,Retail,Current,Medium,2017-08-10,794
1603,C001603,48,Male,Salaried,Low,Premium,Savings,High,2013-06-28,839
1604,C001604,56,Male,Salaried,Mid,SME,Savings,Medium,2016-07-27,709
1605,C001605,66,Male,Salaried,Low,Retail,Current,Low,2021-05-09,834
1606,C001606,23,Male,Salaried,Mid,Premium,Current,Medium,2018-04-22,558
1607,C001607,62,Male,Student,High,Retail,NRI,Low,2020-11-28,734
1608,C001608,66,Female,Salaried,High,Premium,Savings,Low,2023-03-31,844
1609,C001609,61,Male,Retired,Mid,Retail,Savings,Low,2022-02-06,684
1610,C001610,69,Female,Homemaker,Mid,Retail,Current,Low,2017-04-11,659
1611,C001611,45,Female,Self-Employed,Low,Retail,Current,High,2017-05-01,618
1612,C001612,50,Female,Salaried,Mid,Retail,Savings,Low,2020-06-11,685
1613,C001613,24,Female,Salaried,High,SME,Salary,Low,2021-11-20,645
1614,C001614,66,Male,Student,Low,Retail,Savings,High,2022-03-16,668
1615,C001615,25,Male,Salaried,Mid,Retail,Salary,Low,2020-04-24,823
1616,C001616,23,Female,Salaried,High,Retail,NRI,Medium,2014-09-16,726
1617,C001617,41,Other,Self-Employed,High,Retail,Current,Low,2018-07-22,786
1618,C001618,36,Female,Student,Low,Premium,Salary,Low,2023-10-27,821
1619,C001619,53,Female,Student,Mid,SME,Current,High,2013-06-01,826
1620,C001620,63,Female,Salaried,Low,Retail,Savings,Low,2014-06-02,687
1621,C001621,22,Male,Business Owner,Low,Corporate,Savings,Medium,2018-08-20,681
1622,C001622,59,Male,Salaried,High,Premium,Savings,Low,2023-10-30,593
1623,C001623,56,Female,Salaried,High,Retail,Savings,Low,2019-08-15,672
1624,C001624,28,Female,Retired,Mid,Premium,Current,Low,2016-09-21,685
1625,C001625,66,Male,Salaried,Low,Premium,Savings,Low,2022-10-03,675
1626,C001626,34,Female,Salaried,High,Premium,Savings,Low,2014-02-16,824
1627,C001627,22,Male,Salaried,Mid,Corporate,Current,Medium,2022-10-21,613
1628,C001628,35,Female,Retired,Mid,Retail,NRI,Low,2022-06-24,845
1629,C001629,50,Male,Student,Mid,SME,Savings,Low,2017-12-09,781
1630,C001630,24,Male,Business Owner,Low,Corporate,Savings,Low,2014-02-13,600
1631,C001631,67,Female,Student,Mid,Retail,Savings,High,2018-11-25,686
1632,C001632,45,Male,Salaried,Mid,Premium,Current,High,2023-03-19,707
1633,C001633,22,Female,Self-Employed,Low,Retail,Savings,Medium,2018-02-15,605
1634,C001634,69,Female,Salaried,Low,SME,Current,High,2013-03-04,630
1635,C001635,31,Female,Salaried,Low,Premium,Savings,Low,2021-02-07,781
1636,C001636,34,Male,Self-Employed,Low,Retail,Savings,Low,2014-08-14,677
1637,C001637,57,Male,Retired,Mid,Retail,Salary,Medium,2017-08-07,675
1638,C001638,30,Male,Salaried,High,Premium,Savings,Medium,2022-10-08,629
1639,C001639,35,Other,Salaried,Low,Retail,Savings,Low,2020-05-05,724
1640,C001640,57,Female,Salaried,Low,Retail,Savings,Low,2023-11-17,694
1641,C001641,31,Female,Salaried,Mid,Retail,Savings,High,2014-09-25,675
1642,C001642,61,Female,Retired,High,Retail,Savings,Medium,2013-11-03,731
1643,C001643,44,Female,Self-Employed,Mid,Retail,Savings,Low,2018-04-08,768
1644,C001644,56,Female,Self-Employed,Mid,Retail,Savings,Medium,2021-10-07,827
1645,C001645,28,Male,Student,Mid,Retail,Savings,Low,2023-11-14,632
1646,C001646,63,Female,Salaried,Low,Premium,Current,Low,2015-12-22,690
1647,C001647,56,Male,Self-Employed,Low,Premium,Current,Low,2016-10-18,644
1648,C001648,23,Female,Self-Employed,Mid,Retail,Savings,Low,2019-12-28,743
1649,C001649,36,Female,Self-Employed,Mid,Retail,Current,Low,2020-10-08,659
1650,C001650,30,Female,Homemaker,Mid,Premium,Savings,Medium,2017-06-17,601
1651,C001651,68,Male,Student,Mid,Retail,Savings,Low,2020-04-15,652
1652,C001652,38,Male,Salaried,Mid,Retail,Savings,Medium,2013-11-25,650
1653,C001653,60,Male,Student,Low,Retail,Savings,Low,2022-07-21,691
1654,C001654,39,Male,Salaried,Mid,Corporate,Savings,Low,2016-09-07,750
1655,C001655,36,Male,Salaried,Low,Corporate,Savings,High,2022-07-24,748
1656,C001656,39,Female,Salaried,Low,Corporate,Current,Medium,2020-07-25,833
1657,C001657,45,Female,Salaried,Mid,Premium,Salary,High,2022-08-21,766
1658,C001658,44,Male,Self-Employed,High,Premium,Savings,High,2018-12-26,595
1659,C001659,33,Male,Business Owner,High,Retail,Current,Low,2017-04-06,577
1660,C001660,44,Male,Retired,Mid,Premium,NRI,Low,2023-09-14,551
1661,C001661,42,Female,Self-Employed,Low,Retail,Current,High,2016-07-21,566
1662,C001662,47,Male,Self-Employed,Low,Premium,Savings,High,2020-01-12,626
1663,C001663,29,Female,Salaried,High,Corporate,Savings,Medium,2021-01-22,714
1664,C001664,51,Male,Salaried,Mid,Premium,Savings,Medium,2022-12-14,646
1665,C001665,55,Other,Self-Employed,Mid,Retail,Savings,Medium,2021-07-08,654
1666,C001666,23,Female,Self-Employed,Mid,Retail,Current,Low,2018-06-22,573
1667,C001667,26,Male,Student,Mid,Premium,Savings,Medium,2022-10-14,749
1668,C001668,52,Female,Salaried,High,Premium,Savings,Medium,2019-01-26,584
1669,C001669,54,Male,Salaried,Low,Corporate,Current,Medium,2013-05-28,551
1670,C001670,25,Female,Self-Employed,Mid,Retail,Current,Low,2019-12-05,838
1671,C001671,27,Male,Salaried,High,Corporate,Savings,Low,2013-10-08,687
1672,C001672,44,Female,Salaried,Low,Premium,Current,Low,2015-08-20,611
1673,C001673,66,Female,Business Owner,Mid,Corporate,Savings,Low,2020-01-30,848
1674,C001674,40,Female,Salaried,Mid,Premium,Savings,High,2020-09-04,746
1675,C001675,64,Female,Business Owner,High,Premium,Savings,Low,2023-05-01,608
1676,C001676,66,Male,Salaried,Low,Premium,Current,Low,2016-03-23,814
1677,C001677,29,Male,Salaried,Mid,Premium,Salary,Low,2015-07-21,737
1678,C001678,60,Male,Salaried,Low,SME,Savings,Medium,2021-05-17,612
1679,C001679,34,Male,Student,Mid,Retail,Savings,Medium,2014-01-06,828
1680,C001680,22,Female,Salaried,Low,Retail,Savings,Low,2017-11-13,579
1681,C001681,27,Male,Student,Low,SME,Savings,Low,2023-12-22,720
1682,C001682,28,Female,Salaried,Mid,Premium,Savings,Low,2014-02-08,570
1683,C001683,69,Female,Student,High,Premium,Savings,Medium,2021-07-12,848
1684,C001684,48,Female,Salaried,Low,Retail,NRI,Low,2020-02-09,750
1685,C001685,36,Male,Business Owner,Low,Retail,Current,High,2020-11-23,684
1686,C001686,55,Female,Self-Employed,Mid,Corporate,Savings,Low,2022-10-15,821
1687,C001687,44,Female,Retired,Mid,Premium,Savings,Low,2014-02-16,572
1688,C001688,69,Male,Salaried,High,Retail,Savings,Medium,2017-12-23,636
1689,C001689,45,Female,Salaried,Low,Retail,Savings,Low,2014-11-13,580
1690,C001690,36,Female,Salaried,Mid,Corporate,NRI,Medium,2020-10-13,670
1691,C001691,56,Male,Student,Low,Retail,Salary,Low,2016-05-11,618
1692,C001692,25,Male,Self-Employed,Low,Corporate,Savings,Medium,2023-02-18,683
1693,C001693,65,Male,Student,Mid,Retail,Savings,Medium,2013-04-29,695
1694,C001694,58,Male,Salaried,Mid,Premium,NRI,High,2013-07-08,812
1695,C001695,38,Male,Salaried,Mid,SME,Savings,Low,2016-08-21,842
1696,C001696,52,Male,Salaried,Mid,Premium,Current,Low,2021-12-06,635
1697,C001697,59,Male,Homemaker,Mid,Retail,Savings,Low,2013-08-18,565
1698,C001698,31,Male,Business Owner,Mid,Premium,Current,High,2016-04-16,765
1699,C001699,48,Female,Retired,High,Retail,Savings,High,2017-01-08,665
1700,C001700,63,Female,Salaried,Low,Retail,NRI,Low,2017-03-16,667
1701,C001701,27,Female,Business Owner,Low,SME,Current,Low,2017-10-31,819
1702,C001702,27,Male,Business Owner,Mid,Corporate,Savings,Low,2014-08-20,711
1703,C001703,36,Male,Salaried,Mid,Premium,Current,Low,2015-09-28,737
1704,C001704,25,Male,Student,Low,Retail,NRI,Low,2018-12-16,653
1705,C001705,69,Male,Retired,High,Retail,Savings,Low,2017-08-15,690
1706,C001706,61,Male,Retired,Low,Retail,Savings,Medium,2019-05-08,716
1707,C001707,28,Female,Business Owner,High,Premium,Savings,High,2020-08-24,849
1708,C001708,66,Male,Salaried,Low,Corporate,Savings,High,2021-11-21,577
1709,C001709,68,Female,Salaried,Mid,Premium,Savings,Low,2015-01-08,821
1710,C001710,47,Female,Homemaker,High,Corporate,Current,Medium,2014-11-28,599
1711,C001711,52,Male,Salaried,Low,Retail,Savings,High,2014-12-19,705
1712,C001712,23,Male,Business Owner,High,Retail,NRI,Low,2013-11-20,670
1713,C001713,49,Female,Business Owner,Mid,Retail,Savings,Medium,2019-11-02,689
1714,C001714,63,Male,Business Owner,High,Retail,Savings,Low,2022-10-07,565
1715,C001715,34,Male,Homemaker,Mid,Retail,Savings,Low,2017-04-16,598
1716,C001716,39,Other,Salaried,Mid,SME,Savings,Low,2019-12-14,713
1717,C001717,51,Male,Salaried,Low,Retail,Savings,Low,2020-08-30,611
1718,C001718,32,Female,Salaried,Mid,SME,Savings,Medium,2015-09-14,703
1719,C001719,34,Other,Self-Employed,Low,Retail,Savings,Low,2018-08-01,699
1720,C001720,45,Male,Salaried,Low,SME,Current,Low,2023-03-28,622
1721,C001721,50,Male,Salaried,Low,Premium,Current,Low,2019-07-17,618
1722,C001722,26,Male,Student,Mid,SME,Savings,High,2014-08-10,726
1723,C001723,56,Male,Retired,Mid,Retail,Current,Low,2015-08-10,551
1724,C001724,40,Male,Salaried,Low,Premium,Current,Medium,2018-03-04,668
1725,C001725,34,Female,Salaried,Low,SME,Savings,Medium,2020-02-26,556
1726,C001726,26,Male,Retired,Mid,Retail,Salary,Low,2015-11-07,804
1727,C001727,65,Male,Salaried,Low,Retail,NRI,Low,2018-02-26,624
1728,C001728,35,Other,Salaried,Low,Retail,Savings,Medium,2015-11-12,744
1729,C001729,59,Female,Salaried,Low,SME,Savings,Low,2020-06-24,736
1730,C001730,43,Female,Self-Employed,High,Premium,Savings,Low,2013-02-08,552
1731,C001731,30,Male,Salaried,High,Premium,Savings,Medium,2023-01-30,733
1732,C001732,61,Female,Homemaker,Mid,Retail,Current,Low,2022-01-09,822
1733,C001733,47,Female,Self-Employed,Mid,Retail,Savings,Low,2018-03-21,601
1734,C001734,66,Male,Self-Employed,Mid,Corporate,Current,Low,2023-02-09,812
1735,C001735,26,Male,Salaried,Mid,Retail,Current,Low,2016-03-24,682
1736,C001736,50,Female,Self-Employed,Mid,Premium,Current,Medium,2020-08-07,774
1737,C001737,43,Male,Business Owner,Mid,SME,Current,Medium,2019-02-17,610
