Performance_ID,Date_Key,Branch_Key,Customer_Key,Employee_Key,Product_Key,Transaction_Count,Transaction_Amount,Customer_Attrition_Flag,Employee_Customer_Ratio,Avg_Service_Time,Customer_Satisfaction_Score,Revenue_Generated,Operating_Cost
306,1004,3,825,410,8,282,3939286.6,0,0.3927,36.2,3.6,39538.53,18233.75
307,281,14,21,74,11,305,2490394.45,0,0.366,25.7,4.1,132814.09,55061.8
308,962,6,823,486,8,326,4899964.72,0,0.3907,52.2,2.4,65894.88,44903.07
309,667,17,1023,422,3,90,4816466.09,0,0.1062,56.6,3.2,131797.29,90108.24
310,1107,3,109,290,11,317,3866991.97,0,0.4878,54.7,2.3,209749.01,139079.66
311,1210,17,399,290,4,259,2357183.13,0,0.1201,26.8,3.7,107923.99,73538.84
312,1675,19,930,19,2,167,4509781.89,0,0.0478,14.6,4,220291.54,157829.78
313,1591,18,872,259,1,78,1120560.81,0,0.2148,37.1,3.8,41542.67,31316.61
314,531,5,1923,116,7,177,1071890.32,0,0.2906,34.6,3.6,20560.16,7508.96
315,1372,15,129,292,8,270,2791621.77,0,0.2256,5.7,4.9,155605.01,100203.11
316,423,3,1533,260,12,20,4095412.4,0,0.2581,51.3,2.2,83464.3,40281
317,981,8,280,378,15,442,311448.66,0,0.2937,4.2,5,6141.23,3756.51
318,454,7,427,154,8,428,3923702.35,0,0.1291,4.1,4.9,205104.74,150992.93
319,267,18,1051,203,13,137,4746667.51,0,0.426,44.6,4.2,99424.42,67755.34
320,507,10,905,131,6,191,2730443.86,0,0.1552,56.7,2.4,159519.47,69813.61
321,1166,10,344,128,7,446,1068572.39,0,0.4991,42.5,3.1,46975.16,28564.38
322,316,19,1425,433,8,262,3158726.2,0,0.4882,47.4,3.8,84216.13,35954.71
323,1700,1,604,265,4,450,984943.09,0,0.1765,55.2,2.6,8482.58,3905.27
324,764,2,1319,302,8,102,1952963.03,0,0.2788,20.9,3.9,40548.95,21546.62
325,1256,1,1591,450,6,105,3498452.17,0,0.4659,37.7,3.9,128971.09,80783.68
326,1321,9,196,270,12,299,1907410.38,0,0.2917,22.8,4.2,43007.65,25447.91
327,898,15,893,3,7,320,2422347.98,0,0.3978,47.7,2.7,23675.38,11620.16
328,953,18,733,258,10,97,2726719.18,0,0.2492,48.2,2.8,51751.53,37304.33
329,875,18,1837,342,14,300,1697773.9,0,0.2511,30.2,3.7,62041.68,42301.11
330,1596,7,156,477,7,5,382529.03,0,0.2046,46.6,3.5,18493.15,9626.22
331,916,14,440,417,8,141,2554976.64,0,0.2581,24.6,3.4,115854.63,67313.87
332,22,18,101,100,11,376,2439576.74,0,0.0568,41.5,3.3,59161.12,24969.54
333,384,20,1949,394,14,143,2133035.14,0,0.4851,20.1,4.2,40403.85,30475.18
334,1150,19,748,367,15,237,923239.67,0,0.4293,9.3,4.4,41861.9,23062.67
335,103,5,500,53,5,375,262437.51,0,0.4295,49.9,2.6,6857.62,4793.7
336,900,9,1309,428,2,418,4133365.89,0,0.3491,3.9,4,199090.29,94579.33
337,733,18,1093,166,8,184,2662050.47,0,0.1207,29.8,3.6,55132.65,38004.56
338,110,13,1803,149,1,201,4901476.15,0,0.1305,57.5,2.4,249317.9,99980.94
339,1594,5,386,479,15,346,4889141.29,0,0.0713,2.1,4.3,242987.43,105466.6
340,1496,20,1476,163,13,30,2900791.95,0,0.3973,56.2,2.6,63562.34,30837.88
341,1089,15,138,451,13,312,2451122.59,0,0.4515,7.2,4.6,75099.06,55513.37
342,1496,19,248,83,2,124,933064.93,0,0.3196,35.3,3.4,9777.62,7558.28
343,1594,20,103,22,5,470,1897299.24,0,0.4294,27.5,4.6,33501.28,20167.75
344,670,11,1644,20,4,409,3927369.22,0,0.4558,13.4,3.9,126375.51,83890.88
345,1100,9,1736,356,12,488,4816156.85,0,0.099,43.2,3.5,112290.96,49865.96
346,1043,16,510,211,11,324,2999540.07,0,0.2116,19,4.1,78481.1,53603.87
347,384,11,1399,366,2,125,3084817.72,0,0.0952,45.3,2.6,73509.27,51820.75
348,190,2,727,324,15,303,4712343.63,0,0.2164,24.9,4.6,72779.43,49328.71
349,762,8,1179,352,4,284,635581.95,0,0.2505,4.5,4.2,5778.76,3005.9
350,360,5,87,8,7,293,3059591.11,0,0.3637,27,3.5,78878.23,38994.18
351,875,11,880,307,5,330,2927552.55,0,0.3449,39.8,2.9,35984.97,22913.49
352,886,11,1506,154,15,73,1026274.14,0,0.4948,9.1,4.1,40620.46,26515.33
353,1476,9,931,51,13,251,3869306.92,0,0.1363,49.8,2.7,64550.79,39055.41
354,79,11,1233,246,4,127,596890.22,0,0.1028,37,3.3,7055.17,2625.39
355,596,5,1007,449,2,292,317147.04,0,0.372,54.5,1.6,5066.46,3051.02
356,1196,9,1202,154,2,385,2431190.42,0,0.3604,55.3,2.3,21357.24,10500.77
357,1236,1,1610,246,1,222,1499306.13,0,0.0935,58,2.7,40224.96,18544.86
358,886,10,1014,303,10,331,2181246.77,0,0.4143,27,4,113545.05,89971.7
359,1015,8,258,43,14,153,563837.96,0,0.1912,21.4,4.7,14356.74,11423.23
360,1469,19,273,393,6,331,2262559.62,0,0.2514,51.2,3.2,123576.11,43952.11
361,149,16,863,163,6,297,2198577.37,0,0.3528,40.6,2.3,95761.85,66385.62
362,10,13,848,466,4,183,4832775.65,0,0.3154,22.9,4.2,180686.39,119512.87
363,1566,5,1048,147,9,69,3613122.93,0,0.3437,53.9,2.7,99742.07,48493.42
364,792,18,825,432,13,219,4602444.34,0,0.0839,16.9,4.1,247693.52,159064.87
365,1079,9,1607,336,4,471,3906390.31,0,0.1654,54.8,1.9,35177.02,19422.46
366,872,4,595,156,3,57,3939421.77,0,0.4118,48.5,3,167531.88,75815.26
367,1663,14,400,3,11,467,4328777.54,0,0.4672,25.9,3.3,165877.9,92923.05
368,180,7,353,146,10,3,1280202.38,1,0.2244,22.8,3.5,29633.06,13817.59
369,744,12,804,269,9,392,2134142.99,0,0.4822,53.2,3,24514.98,10088.71
370,381,7,1325,411,1,304,4376171.72,0,0.4678,30.1,3.8,92471.34,73078.45
371,1446,11,10,244,13,59,335534.51,0,0.4299,46.5,2.8,3989.26,2180.88
372,451,15,1855,296,15,369,276572.75,0,0.3827,39.4,2.9,15616.24,6281.59
373,1117,7,1067,295,2,292,3240100.4,0,0.2795,12.3,4.3,27507.64,18045.61
374,1544,20,1075,314,1,183,4547885.54,0,0.13,54.3,3.3,135851.54,58843.27
375,1437,17,719,57,7,79,3971217,0,0.1495,37.9,4,183087.56,100779.93
376,1783,5,107,280,12,333,3995269.66,0,0.1058,20.9,4.1,96365.34,66560.87
377,394,8,771,477,13,478,1800515.06,0,0.4287,23,3.5,40108.36,19397.98
378,965,10,1730,119,1,169,2958910.35,0,0.033,15.7,5,175567.94,127758.4
379,1355,6,1259,22,11,74,3857666.88,0,0.1554,36.1,3.4,44637.66,21322.46
380,1732,2,490,51,11,59,3968906.88,0,0.3145,12.9,3.9,161094.2,71157.37
381,433,5,675,474,1,162,2903336.09,0,0.4934,22.9,3.8,114370.97,56593.07
382,954,10,475,212,6,30,4002107.19,0,0.17,56.5,2.7,79910.15,32769.11
383,1187,3,581,216,6,89,135676.54,0,0.129,4.5,5,6803.56,4876.66
384,946,13,847,76,11,318,4713018.29,0,0.0654,43.8,3,147237.85,99603.83
385,1064,16,1316,466,12,70,4353015.68,1,0.1635,9.8,4.1,180116.15,111968.39
386,766,15,1841,495,5,311,260684.56,0,0.4186,23,4.7,4826.56,1874.32
387,908,2,1505,204,4,357,2097211.23,0,0.0916,35.3,3.1,19500.55,6861.9
388,85,3,1793,166,8,465,4597463.68,0,0.0998,59,3.4,71551.5,56901.53
389,784,20,460,480,3,100,2564459.14,0,0.0971,20.6,3.2,50144.26,37634.56
390,1614,18,1962,383,1,488,458162.7,0,0.0847,13.1,4.9,21156.43,11084.52
391,1749,20,425,61,1,96,4832636.87,0,0.2429,38.3,3.4,167982.75,126387.79
392,816,20,329,305,5,278,1793104.75,0,0.419,29.6,3.6,50235.56,21765.93
393,1791,15,1209,279,3,375,2581721.15,0,0.246,17.1,2.8,122086.76,89608.24
394,1115,5,767,260,3,353,3160142.84,0,0.2857,44.5,3.2,36777.28,26307.83
395,1508,11,506,76,11,22,4162350.38,0,0.2988,47.1,3.4,61647.02,47789.71
396,1409,3,628,209,15,356,4365734.33,0,0.2111,44.5,3,232294.11,177269.81
397,1217,9,1940,469,2,82,3265799.93,0,0.1894,50.4,3.4,87657.36,67578.02
398,1277,7,478,37,9,220,4742141.75,0,0.3274,41.4,3.1,104297.97,51510.08
399,1814,2,14,93,11,397,1095871.98,1,0.1946,41.6,3,27446.37,15611.61
400,1679,15,890,134,13,466,4524265.14,0,0.085,27.7,3.6,72051.31,35640.31
401,1268,12,727,239,6,279,951273.67,0,0.4355,35.6,3.4,27809.28,15876.56
402,1748,16,1117,412,7,483,4472308.52,0,0.3057,41.6,3.2,231238.08,176133.63
403,707,16,1011,136,2,402,1080207.05,0,0.4194,32.2,3.5,45387.04,31396.63
404,270,16,746,223,11,74,3596526.37,0,0.2543,41.9,3.1,144780.16,63518.52
405,841,19,180,148,1,499,4084972.74,0,0.3324,53.2,3,43093.22,29515.01
406,1043,3,566,400,8,66,1953251.32,0,0.4622,26.8,4.4,107532.31,66317.46
407,1064,20,305,397,14,270,568378.84,0,0.3819,27.6,3.8,30662.52,14455.62
408,1634,4,475,252,10,416,1813194.22,0,0.1949,47.1,3,96023.3,69474.51
409,516,1,1566,79,15,414,309054.88,0,0.1843,20.3,4.4,10314.67,7795.1
410,1057,8,899,244,4,147,3296879.59,0,0.158,6.5,5,66524.45,35851.27
411,1701,15,524,318,13,325,3486157.76,0,0.2537,24.2,4,99561.91,35310.57
412,450,5,1135,461,9,250,1342364.25,0,0.4624,31.8,4.1,37580.35,13903.82
413,1563,20,1439,367,12,176,3258317.74,0,0.0383,18.2,4.3,151356.16,107626.03
414,685,12,421,450,9,96,293495.64,0,0.3875,41.1,3.3,12720.04,4632.82
415,625,20,411,120,13,378,158637.13,0,0.1956,33.2,3.6,8229.36,3948.78
416,885,20,1908,309,11,330,2040634.39,0,0.4108,19.4,4.4,62496.77,41026.09
417,1631,4,1944,122,12,133,2422727.99,0,0.2339,11.9,4.9,134656.05,72029.63
418,319,15,1648,212,4,206,94036.84,0,0.3694,44.5,2.3,4400.54,2394.89
419,1769,6,681,284,10,423,2949986.87,0,0.4238,2.1,4.9,150170,97835.24
420,1670,5,616,254,3,234,4163945,0,0.251,23.2,4,84965.55,34944.38
421,1148,11,1984,18,5,171,2053139.84,0,0.3741,20.2,4.6,118844.68,80001.62
422,1396,14,523,263,6,403,3735507.46,0,0.0621,9.1,5,177915.35,79214.1
423,1375,11,1883,277,10,331,756472.49,0,0.17,57.8,2.8,18003.44,9224.36
424,1347,9,329,41,4,483,2648397.57,0,0.1815,21.1,4.1,73559.89,47605.8
425,488,10,272,423,1,167,3945983.1,0,0.2535,51.3,3,155902.26,78233.76
426,451,6,14,457,7,494,3410521.85,0,0.334,28.7,4,45134.05,19445.45
427,353,11,175,364,15,358,3898476.64,0,0.251,35.8,3.1,190286.61,89344.91
428,1140,9,158,394,5,470,3605955.29,0,0.4263,36.4,3.4,115494.65,47548.43
429,955,5,622,31,2,315,606018.62,0,0.1513,34.4,3.5,28832.83,18085.96
430,1037,10,1688,298,14,237,514240.11,0,0.0934,56.5,2.1,12282.97,6875.37
431,320,20,234,461,11,238,4877739.8,0,0.2043,35.8,3.2,259018.02,127079.84
432,1189,14,141,453,14,94,2412051.18,0,0.144,59.5,1.9,100866.94,35604.63
433,1744,6,1505,315,9,180,3662245.94,0,0.3089,22.2,3.6,114035.42,53732.06
434,85,4,119,118,8,350,3407995.22,0,0.298,38,3.1,102079.52,57541.33
435,248,10,382,360,10,239,222425.99,0,0.3763,56.8,2.5,3620.88,2495
436,1456,11,1545,234,7,434,2483738.27,0,0.3994,41,3.9,35573.06,14941.14
437,568,16,689,422,15,203,2607338.25,0,0.0967,16.6,3.2,21756.67,12575.1
438,684,7,1434,43,13,214,4043144.76,0,0.1919,50.6,2.8,134955.05,62961.95
439,1677,18,49,228,15,266,4810933.41,0,0.067,32.4,4.2,278314.89,142040.33
440,644,7,1834,386,9,107,1447861.5,1,0.3495,44.2,2.8,15507.3,12150.17
441,479,15,1965,134,10,339,295193.36,0,0.4067,3.5,5,17638.36,10841.21
442,713,19,1394,333,2,374,2377045.8,0,0.4819,25.1,4.3,136677.75,53144.4
443,368,18,1357,157,14,271,150207.8,0,0.4798,39.1,2.9,8771.11,4976.82
444,1825,15,149,492,13,316,1927709.5,0,0.327,41.2,4.2,60811.44,43873.53
445,357,18,157,206,3,35,1367030.68,0,0.3775,33.2,3.9,44573.46,28215.25
446,408,3,604,414,9,35,1215633.08,1,0.1281,4.4,4.9,55866.07,21312.81
447,1369,1,152,89,6,1,9053.51,1,0.304,48.4,2.9,258.13,172.55
448,179,1,1485,424,2,47,1253887.56,0,0.1855,38.6,3.8,12682.44,5275.39
449,1449,7,376,99,6,447,1600266.67,0,0.0812,7.6,4.7,53872.76,42606.89
450,1565,10,682,37,14,109,4555270.7,0,0.2606,52.1,2.6,188862.78,119732.99
451,1467,12,596,374,14,111,442196.99,0,0.2279,38.2,3.8,15285.75,8080.25
452,1330,8,1895,391,5,245,3835185.33,0,0.0625,51.1,2.7,102709.44,74749.24
453,367,17,1863,434,10,274,3624589.7,0,0.4786,50.4,2.8,207036.43,102696.28
454,1060,14,1449,486,5,26,1631931.16,0,0.4795,42.1,3,95181.89,45552.08
455,463,17,1072,402,5,316,4535010.57,0,0.2926,18.6,4.6,82180.43,36615.99
456,1645,6,1359,392,2,146,3276899.66,0,0.4739,46.8,3.1,186242.34,127767.6
457,828,20,1753,199,14,319,485892.37,0,0.1514,21.1,4.3,5629.31,4472.9
458,1170,17,589,482,6,41,1020864.14,0,0.402,21.8,4.2,58690.85,38427.9
459,1812,20,1023,356,13,210,2006262.94,0,0.4761,40.7,3.2,110891.38,50019.64
460,146,8,1579,55,7,43,4836503.3,0,0.2158,54.5,3,255192.31,181420.03
461,380,13,776,105,9,466,1322842.26,0,0.1722,27.9,4.1,45704.79,33704.82
462,168,16,1493,432,14,224,2141644.7,0,0.3564,34.6,3.5,61208,36433.79
463,1793,12,1599,243,5,294,2803799.3,0,0.2527,15.1,4,55394.47,43057.06
464,1299,17,1269,74,11,250,1778226.43,0,0.2079,40.9,2.9,16751.58,13111.02
465,87,18,632,314,15,155,3505170.07,0,0.3956,19.9,4.2,144134.36,76426.38
466,154,8,1855,104,11,177,3304798.59,0,0.1425,53.5,3.2,45761.06,18738.62
467,497,18,262,221,5,312,302971.9,0,0.3534,2.1,4,16148.09,10908.74
468,1821,11,842,16,15,477,2144309.97,0,0.2122,29.7,4.2,106043.7,55932.28
469,315,13,1274,409,15,177,3905631.59,0,0.1528,50.2,2.4,165541.88,85443.04
470,1634,12,1521,29,9,425,3199918.24,0,0.4676,19,4.8,134617.57,66637.01
471,723,15,1076,264,6,212,2301471.53,0,0.1465,30.1,3.7,113418.42,71876.43
472,1584,3,489,468,7,188,3649614.72,0,0.2118,8.1,4.8,90442.64,53837.74
473,1298,3,1813,356,4,383,3352769.56,0,0.3219,8.7,5,70755.41,43516.51
474,1730,6,1166,379,4,355,4188212.11,0,0.0587,39,3.8,99204.78,36296.17
475,764,3,1396,183,1,87,255929.84,0,0.078,48.9,3.2,13788.07,10334.63
476,1819,9,251,52,11,312,2676862.7,0,0.3256,5.5,4.7,37125.79,19897.89
477,262,11,314,347,5,204,3301947.89,0,0.3079,14.4,4.4,140146.66,86595.43
478,487,8,1249,333,2,446,3377527.31,0,0.3133,27,3.6,195997.64,136619.3
479,454,4,1689,410,5,117,4612268.68,0,0.3088,57.6,2.5,244737.22,118509.43
480,443,20,1080,106,5,227,2058671.14,0,0.4223,7.6,5,41599.04,19881.78
481,1286,15,1363,25,4,62,3975780.61,0,0.1853,46.3,3.5,174277.52,125013.89
482,543,5,1545,92,15,100,3930385.48,0,0.1125,37.5,3.6,126918.19,86956.99
483,1129,7,753,329,13,170,1345045.76,0,0.4518,26.4,4,50442.52,27467.83
484,350,8,1007,377,12,374,1342214.7,0,0.293,19,4.9,55971.94,22058.73
485,824,7,1524,26,10,156,4714283.28,0,0.4008,23.7,3.7,206029.19,106074.27
486,438,8,1508,460,13,37,1622688.69,0,0.1202,26.5,4,35873.3,25298.22
487,169,4,164,90,9,276,2072596.13,0,0.2479,52.8,3.1,97455.85,35652.7
488,1772,1,1465,175,5,35,3020154.48,1,0.0856,59.2,2.2,166040.72,109648.67
489,1810,5,975,342,6,438,1583534.08,0,0.0765,57.5,3.4,40723.63,31052.37
490,1367,11,133,385,14,327,3309341.7,0,0.2435,10.5,4.1,89383.31,52474.66
491,1254,4,81,448,1,354,1447917.97,0,0.3097,3.7,5,17497.42,11029.24
492,23,2,350,396,12,262,2637122.29,0,0.466,14.3,4.2,123005.45,65549.95
493,988,17,1671,408,5,19,2798376.71,0,0.0529,19.6,4.1,71903.88,30511.92
494,676,12,134,30,12,362,4003022.19,0,0.2051,28.6,4.5,153297.08,114954.43
495,281,2,975,14,9,8,4300495.06,0,0.3776,31.7,3.5,119738.06,65146.47
496,1543,9,1076,407,12,432,3408291.78,0,0.1729,23.5,4.4,120806.81,92628.54
497,722,6,494,130,11,478,1350786.41,0,0.3839,55.6,2.6,65295.68,38336.71
498,253,6,202,131,6,450,2319826.94,0,0.4767,44,2.9,42496.84,33176.35
499,404,18,710,6,9,272,2814678.95,0,0.3066,42.3,3,25025.57,18944.84
500,133,3,618,211,12,373,1489835.27,0,0.1478,35.5,3.6,58083.82,37565
501,1298,15,1847,149,13,366,4700060.86,1,0.3097,34.4,3.6,128073.69,69312.64
502,618,7,756,493,4,24,544012.35,0,0.1726,27,3.9,20699.41,14741.77
503,232,13,1532,276,2,409,4167438.31,0,0.1096,27.5,4,225742.79,144565.28
504,545,10,1769,149,15,141,2132656.02,0,0.4025,56.5,2.6,50807.59,33874.82
505,79,4,973,40,9,119,4727602.72,0,0.3416,36.1,3.6,276354.7,182306.46
506,1059,16,1038,196,4,457,2663178.6,0,0.4295,26.1,3.6,93183.63,62013.89
507,495,9,1409,409,14,414,3648814.16,0,0.4399,30.4,3.8,168102.43,122502.77
508,1134,10,1761,371,11,9,3672672.82,1,0.1976,55.9,2.7,190925.78,145290.89
509,1345,19,1747,124,14,447,3490319.7,0,0.0829,22,4.1,87399.66,53930.32
510,1599,17,1225,71,2,168,247837.77,0,0.2516,59.9,2.7,2176.99,1027.46
511,328,1,165,199,1,263,3111240.97,0,0.1966,24.5,4.4,71319.83,34106.19
512,967,13,561,33,2,208,4474152.27,0,0.3277,47.9,2.6,131210.04,70518.91
513,690,4,1932,307,5,486,4217696.35,0,0.4262,5.9,4.2,211566.07,103642.39
514,384,15,1157,90,3,288,4574820.96,0,0.3174,25.7,4.3,150552.41,79691.93
515,1388,10,582,465,13,445,2222494.3,0,0.0351,10.5,4.6,67309.52,45210.99
516,1256,20,1908,456,6,60,2273543.24,0,0.3136,18.9,4.9,114854.2,89031.98
517,1640,9,119,90,14,349,4041129.24,1,0.0907,25.5,3.6,205842.16,80398.74
518,1438,8,1675,373,4,363,1518045.27,0,0.1788,34.5,3,75836,43020.44
519,1318,20,1779,335,2,51,3825604.81,0,0.1429,10.1,4.5,164318.41,103999.56
520,547,6,693,276,13,40,2522500.73,0,0.2663,27.7,3.8,24057.87,9743.69
521,1730,10,1510,275,7,371,1322383.79,0,0.4,56,2.4,34871.32,12761.69
522,1198,20,1207,199,12,335,3218762.9,0,0.0479,31.4,3.7,117434.94,54879.76
523,392,17,1482,440,11,267,1479676.56,0,0.0571,5.9,5,34537.38,16010.25
524,1126,5,335,56,6,329,3359220.01,0,0.4808,13.4,4.1,100558.81,60585.96
525,1317,14,1586,237,8,16,2846967.3,0,0.2365,48.5,2.2,38771.69,20814.25
526,1109,17,1717,1,13,281,3611249.35,0,0.3779,19.7,3.9,34377.87,23895.58
527,909,11,637,167,10,416,2995703.53,0,0.4417,51.2,3.1,111938.61,67876.24
528,1225,4,231,37,5,493,3791667.1,0,0.2094,19.5,3.5,173673.09,97356.77
529,685,17,311,274,3,202,4981054.51,0,0.2876,34.4,4,179450.02,86591.79
530,541,2,1884,456,4,394,2339370.76,0,0.4368,36,3.1,60923.48,35882.21
531,297,1,3,79,5,478,2991656.14,0,0.3118,39.9,2.7,171856.11,125294.1
532,56,18,1912,242,5,441,510352.08,0,0.1185,45,2.4,9955.91,7139.73
533,1496,7,1936,134,6,84,4752099.26,0,0.3114,59.8,2.9,166213.9,60718.55
534,1040,6,685,252,9,297,2982087.52,0,0.4841,2.4,4.6,64646.42,29415.88
535,1676,6,81,357,4,380,514906.94,0,0.4936,47,2.5,29463.99,20477.14
536,66,14,1956,22,7,482,2000658.36,0,0.457,48.3,2.5,17410.29,8985.68
537,958,12,1299,267,7,65,407386.65,0,0.3693,14.4,4.2,21895.33,15898.2
538,1683,14,388,218,15,160,2486506.86,0,0.4445,18,4.7,91993.29,69181.17
539,1694,14,827,72,6,104,1385984.18,0,0.2228,36.7,3.5,78468.03,54529.89
540,1496,12,1369,9,1,351,1702055.2,0,0.1906,14.2,4.3,82635.49,30747.09
541,1605,9,219,397,9,176,346321.35,0,0.4976,36.9,3.7,14749.67,11375.21
542,1047,9,652,387,6,54,3812279.49,0,0.4446,12.5,4.3,179271.26,99847.97
543,702,2,63,451,3,125,4205792.25,0,0.0839,34.2,3.1,215129.55,76450.85
544,760,18,440,135,11,75,701537.05,0,0.4107,47.8,3.7,16551.88,7934.86
545,486,5,1051,195,2,122,3753511.83,0,0.0357,58.5,2.4,169433.75,104724.93
546,1439,12,708,459,14,41,643718.89,0,0.2304,27.6,4.3,9543.64,4804.82
547,821,14,1405,302,12,339,428623.47,0,0.0696,22.9,3.9,21522.94,12894.36
548,888,13,1688,58,12,370,571349.93,0,0.2031,48.4,3,32647.32,16733.67
549,1681,3,1788,284,3,61,159887.74,1,0.4108,17.4,4,6363.92,3434.41
550,1329,15,1272,490,11,135,1880996.99,0,0.1005,28.1,4,100442.07,37173.23
551,177,15,1178,287,1,437,4764657.11,0,0.1953,12.9,3.9,283878.09,172922.48
552,195,3,210,308,3,477,4496375.22,0,0.15,47.3,3.4,73728.89,55271.41
553,1037,20,1046,251,15,490,1660203.82,0,0.0911,26.3,3.6,35687.99,24714.79
554,876,19,1606,393,5,102,3973443.94,0,0.4855,37,3,132156.91,85440.98
555,166,15,1043,91,4,53,4123104.58,0,0.2341,11.3,4.8,208790.76,85014.51
556,1174,19,509,204,10,228,761140.02,0,0.0402,56.4,2.7,38595.27,26969.9
557,1365,8,1637,8,1,353,1148047,0,0.3484,59.4,2.2,56509.29,29689.32
558,557,13,674,108,5,100,3452787.64,0,0.2767,24.7,3.3,195259.98,78737.7
559,1198,10,651,233,3,410,1320890.01,0,0.4153,50.9,3.9,72783.63,43897.74
560,167,2,888,342,10,477,4690826.44,0,0.2009,10.4,4.4,150556.82,76282.83
561,709,11,1624,274,11,317,1154330.98,0,0.4579,45.9,2.9,60742.35,29630.12
562,718,19,1453,120,14,349,3995928.3,0,0.0431,49.5,2.5,100448.26,69193.99
563,1618,9,37,478,13,35,3790743.58,0,0.2764,33.8,3.1,193348.77,91209.66
564,1604,9,407,305,14,259,2519288.42,1,0.2597,35.2,3.4,142392.85,84270.72
565,97,6,424,11,7,366,1317115.39,0,0.0355,47.4,3.8,45759.85,20939.71
566,679,10,683,373,14,453,170262.24,0,0.0598,16.4,4.3,2006.11,1170.85
567,404,8,1796,386,10,481,4142089.1,0,0.1653,12.3,4.2,137190.5,78570.66
568,1101,15,338,413,14,320,1889402.5,0,0.3001,45,2.5,41179.97,18889.43
569,1261,6,1295,183,11,139,1701211.1,0,0.1271,30.5,3.8,62917.91,44483.58
570,1732,7,919,309,13,390,223424.21,0,0.1165,53.4,2.6,8481.11,3516.1
571,291,20,767,410,8,130,757495.3,0,0.0938,59.6,3.2,22858.03,8128.81
572,136,17,652,179,5,461,1840209.06,0,0.4661,51.5,1.9,81208.61,63699.37
573,889,4,1604,206,10,449,3454457.07,0,0.2954,12.9,4.1,115090.8,66769.6
574,881,8,1604,92,8,475,1037435.22,0,0.1458,27.8,3.2,49601.72,25174
575,367,13,948,227,6,296,818890.31,0,0.4865,39.7,3.1,11605.89,5185.6
576,548,14,1705,6,6,383,1312219.61,0,0.2219,19.1,4.3,62736.36,45781.57
577,902,18,1641,356,5,106,1417884.36,0,0.0827,50.6,2.6,53523.83,33110.84
578,248,17,1486,12,11,399,2050503.95,0,0.2702,27.9,3.9,25334.32,13190.56
579,766,18,1339,250,10,99,1805318.51,0,0.2345,8.3,4.6,37726.55,14653.14
580,1238,14,1082,418,6,414,370544.5,0,0.3203,15.9,4.6,6100.78,4172.05
581,1788,11,376,377,14,262,3089942.51,0,0.3586,36.5,3.2,162320.61,72102.57
582,70,10,1723,198,1,354,653184.23,0,0.1926,41.7,3.1,30714.16,12143.2
583,746,13,1480,127,8,21,4342286.96,0,0.1105,42.5,4.3,110617.75,49710.93
584,996,20,407,448,5,224,4297709.71,0,0.2244,11.5,4.4,234066.87,171837.58
585,329,16,1409,37,8,441,362865.51,0,0.2673,46.3,3.6,17825.54,11867.31
586,1040,14,56,381,3,183,2066081.81,0,0.2492,7.6,4.5,24532.52,12690.87
587,1511,3,1483,421,10,340,2384930.01,0,0.0459,57.4,2.2,138894.59,74503.32
588,1198,18,475,8,6,355,4979344.63,0,0.4033,46.7,2.3,282358.31,208303.03
589,699,6,1540,165,1,191,1257044.3,0,0.1913,42.7,3.2,45402.55,25907.29
590,806,20,1821,120,1,393,3180115.27,0,0.1677,14.6,4.2,136994.6,68141.1
591,1761,3,17,232,4,308,2285985.72,0,0.1303,10.2,4.9,81194.03,38785.76
592,274,19,433,225,14,293,3843197.47,0,0.304,10.5,4.3,117002.38,80835.01
593,524,3,237,372,12,198,1242939.15,0,0.3069,15.4,4.6,22375.19,10091.1
594,219,12,307,233,14,458,3404925.1,0,0.2325,50.4,3.6,158517.23,106310.01
595,1024,8,1786,430,10,245,650327.34,0,0.3462,40.3,4.1,9160.6,6875.75
596,513,5,433,287,13,9,76620.31,0,0.0479,58.1,2.2,3449.87,1840.06
597,1423,17,24,226,6,481,92096.62,0,0.4072,7.4,4.7,3963.64,2774.35
598,1135,10,1324,395,3,123,2463955.73,0,0.1504,42.9,3,146034.42,53982.36
599,464,17,1652,420,13,400,3853892.15,0,0.2503,51.5,3.3,76585.99,32933.35
600,1813,9,1262,452,11,32,2888558.41,0,0.3802,29.9,3.7,114029.79,48947.54
601,1665,13,1014,145,11,358,182578.79,0,0.1118,5.4,4.9,3246.17,1452.86
602,1117,10,681,250,12,112,2760835.77,1,0.4543,39.6,3.7,117433.99,81582.26
603,451,8,1849,272,12,212,567156.15,0,0.0938,38,3.2,19737.46,15481.36
604,1420,7,1516,286,5,468,4827027.08,0,0.412,56.7,2.7,124485.56,63289.6
605,924,2,952,39,10,259,1763513.15,0,0.2174,49.8,2.7,73579.48,47587.66
606,1575,2,1312,44,11,398,2517570.72,0,0.1072,33.6,4.2,94565.91,52615.86
607,933,4,415,497,4,277,1694355.39,0,0.4387,8.6,4.2,79737.23,38369.02
608,479,9,753,453,10,328,2335999.87,1,0.3742,5.2,4.8,22788.19,12844.66
609,316,14,1424,488,12,116,4792345.85,1,0.1379,54.4,2.6,247114.13,168062.06
610,671,11,416,372,3,238,1303372.96,0,0.3427,29.5,3.6,74701.7,27499.12
611,698,7,876,37,9,472,3590690.76,0,0.1033,39.2,2.9,59522.99,45163.26
612,993,19,810,491,4,175,3776681.14,0,0.4885,43.5,2.5,74256.88,43463.05
